24/04/18 12:47:10 PM | ERROR: [8] Use of undefined constant IMG_RURAL_SHOP - assumed 'IMG_RURAL_SHOP'
Notice on line 27 in file /opt/lampp/htdocs/Proyectos/GiovannyProy4/classes/email/email.class.singleton.php
 | contact | response 200
25/04/18 13:34:24 PM | error loadView general | view/css | response 400
25/04/18 13:34:24 PM | error loadView general | view | response 400
25/04/18 13:34:24 PM | error loadView general | view/css | response 400
25/04/18 13:34:25 PM | error loadView general | view/css | response 400
25/04/18 13:36:47 PM | error loadView general | view/css | response 400
25/04/18 13:36:47 PM | error loadView general | view | response 400
25/04/18 13:36:47 PM | error loadView general | view/css | response 400
25/04/18 13:36:48 PM | error loadView general | view/css | response 400
25/04/18 13:37:17 PM | error loadView general | view/css | response 400
25/04/18 13:37:18 PM | error loadView general | media | response 400
25/04/18 13:37:30 PM | error loadView general | view/css | response 400
25/04/18 13:38:44 PM | error loadView general | view/css | response 400
25/04/18 13:39:09 PM | error loadView general | view/css | response 400
25/04/18 13:39:36 PM | error loadView general | view/css | response 400
25/04/18 13:39:37 PM | error loadView general | view/css | response 400
25/04/18 13:39:37 PM | error loadView general | view | response 400
25/04/18 13:39:38 PM | error loadView general | view/css | response 400
25/04/18 13:40:21 PM | error loadView general | view/css | response 400
25/04/18 13:40:21 PM | error loadView general | view | response 400
25/04/18 13:40:21 PM | error loadView general | view/css | response 400
25/04/18 13:40:22 PM | error loadView general | view/css | response 400
